bot	pubid	text	templateId	templateText	timestamp	error	userid	chat_id	etalon_text	algorithm	score	text_len	topic	jaccard	entrance	best_etalon	Decomposition
kuber	8	Добрый вечер, подскажите пожалуйста,  у совместителя не совпадает отпуск в основной организации с совместительной. Т.к. при устройстве на работу, часть отпуска за период 23-24 уже была оформлена в основной организации. Можем ли мы (организ.совместителя) ему оформить весь оставшийся отпуск у нас?	7961	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/149060/actual/	2023-12-14T13:22:47.735	503					0.755367875099182	41	отпуск	0.0434782608695652	True	совместитель не хочет оформлять отпуск	
kuber	9	"отпуск до 1,5 лет по уходу за ребенком наступает с 16/10/23
вопрос
С 16 октября на 2 недели больничный оформляют 
А потом беру отпуск по 30 ноября 
с 1 декабря снова больничный на 2 недели и после этого сколько там дней до 1 января останется снова отпуском доберу 
тк с 01.01.24 больше платят пособие. сотрудник хочет с января оформить отпуск до 1,5 лет, Мы можем так поступить?"	576197	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/676530/actual/	2023-12-29T13:27:38.408		111	111111	как предоставляется отпуск по уходу за ребенком до 1,5 лет	SbertT5	0.626799404621124	67	отпуск	0.0227272727272727	True	отпуске по уходу за ребенком до 1.5 лет после больничного	
kuber	6	Добрый день!Нужно ли сдавать СЗВ-Стаж если у сотрудников не было ни отпуска за свой счет и никаких других  мероприятий, то есть пустой	429799	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gzakaz.ru/#/document/16/114186/actual/	2024-01-17T10:01:15.212						0.532890439033508	22	едпоставщик конкурентный закупка не состояться	0.0526315789473684	False	не было сдать ни 1 заявка	
kuber	6	У нас есть сотрудник,который трудоустроен в 2021 году и сейчас увольняется. За весь период выплаты ЗП не производились. На данный момент имеется компенсация отпуска 2,33 дня. Должны ли мы оплатить данную компенсацию исходя из МРОТ?	464139	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410652/actual/	2024-01-29T11:31:43.209						0.730410099029541	35	отпуск без сохранение зарплата	0.03125	False	сохраняется ли при административном отпуске компенсация 2,33 дня	
kuber	6	у работника пятидневка , он хочет в отпуск с понедельника на 7 календарных дней... директор возражает.. говорит со среды по среду.. правомерно ли ?	534169	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1cult.ru/#/document/86/596667/actual/	2024-01-24T13:24:08.778						0.617352664470673	24	праздник	0	False	день охраны окружающей среды	
kuber	8	Добрый день, подскажите  сотруднику положен дополнительный отпуск , в течении года он был на больничном,  в этом случае мы можем уменьшить количество дней дополнительного отпуска?	583212	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/690076/actual/	2024-01-10T06:35:53.364						0.457486569881439	25	отпуск	0.0625	True	25 дней дополнительного отпуска за ркс может быть	
kuber	188	А как поступить в случае, если сотрудник оформляет отпуск по уходу за ребенком 10.01.24, а выходит из отпуска 11.01.2024 на полную ставку (сейчас же разрешено получать пособие по уходу за ребенком и работать на полную ставку), нужно ли в данном примере отправлять ЕФС-1 с типом сведений «Назначение выплат по ОСС»?	509828	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/131693/actual/	2024-01-15T12:26:57.662						0.629257202148438	50	отпуск	0.0303030303030303	True	как оформлять отпуск по уходу за ребенком.	
kuber	6	Добрый день!  Подскажите пожалуйста, если у предприятия не было таких случаев  Простой Отстранение от работы Отпуск по уходу за ребенком от полутора до трех лет Отпуск за свой счет Приостановка трудового договора из-за мобилизации Периоды освобождения от работы с сохранением места работы на время исполнения государственных или общественных обязанностей Надо подовать отчет, или нет? Спасибо!	576858	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/16/143727/actual/	2024-01-24T12:03:04.340						0.462625175714493	55	отпуск	0.0285714285714286	True	период работы для отпуска после отпуска по уходу за ребенком	
kuber	6	Работник отработал 2 месяца, из них 10 дней был в административном отпуске (хоктически прогулы). Учитывать ли эти дни при расчете компенсации за неиспользованный отпуск при увольнении?	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2024-01-10T10:22:55.536	503					0.925024688243866	26	отпуск	0.0526315789473684	True	как рассчитать дни неиспользованного отпуска за 2 месяца при увольнении	
kuber	9	Добрый день! Подскажите пожалуйста, сотрудник два года был на больничном, накопилось 56 дней не использованного отпуска. нам из какого расчета считать отпускные и каким образом отразить в графике отпусков?	547840	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/479494/actual/	2023-12-18T08:30:13.321						0.45848873257637	29	отпуск	0.05	True	не использованный отпуск в графике отпусков	
kuber	220	Добрый день. В компании у сотрудника накопился ежегодный оплачиваемый отпуск в размере 60 дней. Согласно графика отпусков в этом году он сможет сходить в ежегодный оплачиваемый отпуск только на 28 дней, на большее не позволяет коммерческая деятельность компании. Вопрос: может ли компания выплатить сотруднику компенсацию согласно ст. 126 ТК РФ за 32 дня, из расчета 60 дней (остаток ежегодного оплачиваемого отпуска) минус 28 дней (ежегодный оплачиваемый отпуск согласно графика отпусков) разница 32 дня (остаток)?	583251	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/504898/actual/	2024-01-29T08:03:49.555						0.27963387966156	74	отпуск	0.0303030303030303	True	расчет дней отпуска ежегодного	
kuber	9	Здравствуйте! У нас работают вахтовики. Работают по 15 дней. Не можем разобраться, как правильно предоставить отпуск 28 дней. Понятно, что он предоставляется сразу после междувахтового отдыха, а потом сразу 28 дней и работник должен выйти на работу на 29 день? Или учитывая, что за эти 28 дней у него по графику был еще один межвахтовый отдых, еще прибавляются эти дни?	517018	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/132846/actual/	2023-12-19T10:21:17.077						0.332672595977783	60	отпуск	0.0303030303030303	True	отпуск 28 дней	
kuber	6	Здравствуйте! Работникам находившимся в первую половину месяца в отпуске, командировке или на больничном не начисляется и не выплачивается аванс. Тем самым нарушается закон, о невыплате заработной платы каждые 15 дней. Как быть в таком случае?	500889	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/453414/actual/	2024-01-24T15:18:59.796						0.968812823295593	35	сотрудник	0	False	работник в первую половину месяца был в отпуске, как платить аванс	
kuber	220	Добрый день! Подскажите, пожалуйста, правильно я понимаю, что ЕФС-1 данные по стажу сотрудников подаются не на всех сотрудников, а только на тех, у которых был, например, отпуск без сохранения заработной платы?	464142	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410649/actual/	2024-01-20T11:47:38.490						0.611168324947357	31	отпуск без сохранение зарплата	0.136363636363636	False	отпуск без сохранения заработной платы для стажа	
kuber	6	Добрый день! Как считать компенсацию при увольнении, если сотрудник был в отпуске за свой счет больше 1 года перед увольнением?	464139	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410652/actual/	2023-12-25T09:00:55.891						0.978312730789185	20	отпуск без сохранение зарплата	0.0714285714285714	False	отпуск за свой счет компенсация при увольнении	
kuber	8	Добрый день! Нужен письменный ответ! Работник находится в отпуске по уходу за ребенком до 3 лет по заявлению, выплата от ФСС была до 1,5 лет. С 28 декабря заканчивается отпуск по уходу за ребенком до 1,5 лет, как дальше оформить работнику отпуск от 1,5 до 3 лет работодателю в таком случае и кто выплачивает пособие до 3 дет ? Какое пособие и в каком размере на сегодняшний день положено работнику по закону?	585400	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694201/actual/	2023-12-25T07:17:16.737						0.26716685295105	72	отпуск уход ребенок	0.0882352941176471	True	отпуск после отпуска по уходу за ребенком от 1,5 до 3 лет	
kuber	9	Добрый день. У нас работает пенсионерка (то есть, её доходы это зарплата и пенсия). Она проживает в Бодайбо. У неё есть дочь, которая находится в отпуске по уходу за ребенком. Дочь проживает в Красноярске. Наша работница хочет взять отпуск по уходу за ребенком до 1,5 лет на 1 месяц, чтобы дочь вышла на работу. Можем ли мы предоставить ей такой отпуск?	578544	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/502425/actual/	2024-01-24T05:06:03.555						0.038420595228672	61	отпуск	0.032258064516129	True	сотрудница досрочно выходит из отпуска по уходу за ребенком до трех лет, ее хотят перевести на другую должность	
kuber	6	добрый день,  подскажите пож если  сотрудница  в отпуске до 3-х лет  на временной ставке  ,  ее могут уволить  предупредив за две недели?   вызов из отпуска не нужен ?	590163	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510045/actual/	2023-12-11T13:38:36.968						0.589366376399994	28	отпуск	0.0666666666666667	True	увольнение сотрудницы, находящейся в отпуске по уходу за ребенком до 3-х лет	
kuber	8	Вопрос: У директора 56 дей отпуска-28 осн и 28 доп. в апреле у него заканчивается контракт, и он его не хочет продлевать. Может ли он сейчас получить компенсацию за доп отпуск, пока у предприятия есть средства,	583212	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/690076/actual/	2023-12-08T04:54:11.489						0.537026643753052	36	отпуск	0.0454545454545455	True	дополнительный отпуск за него	
kuber	8	Добрый день. У сотрудницы дополнительные 20 дней отпуска по беременности и родам. Необходимо ли оформлять дополнительно заявление и приказ на эти 20 дней?	509837	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/562714/actual/	2024-01-24T20:17:28.495						0.549472332000732	23	отпуск беременность заявление	0.230769230769231	False	заявление сотрудницы о предоставлении отпуска по беременности и родам;	
kuber	9	Добрый вечер! Ситуация - с 1 окт. компания применяет увеличивающий коэффициент к ежемесячной премии, в связи с этим с работниками заключаются доп/соглашения к трудовым договорам. Следует ли проиндексировать среднюю заработную плату за отработанный год при расчете отпускных?	45783	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/114889/actual/	2023-12-26T13:19:47.613		111	111111			0.790916383266449	37	отпуск	0	True	премия с учетом отработанного времени в расчет отпускных	
kuber	9	Добрый день! Сотрудница находится в отпуске по уходу за ребенком до 3-х лет,   но в декабре текущего года она нам сообщила что снова собирается в декретный отпуск и у нее будет больничный лист. Вопрос: какие заявления она должна написать  и два предыдущих года у нее декрет замена лет по ее заявлению , и что нужно отправить в СФР в связи с этими событиями ?	450193	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/16/62477/actual/	2023-12-18T09:16:10.514						0.100289523601532	64	отпуск	0.0285714285714286	True	сотрудница в отпуске по уходу за ребенком работает на полставки, нужно ли ее отправить в отпуск или платить ее зарплату	
kuber	6	Добрый день! Подскажите, пожалуйста , вопрос касается начисления зарплаты за дни выхода в праздничные дни - 2 и 7 января 2024 г, девушка работает юрист-консультом , но данный момент  ей идёт доплата - 3 часа в день за начальника юридического отдела , так как данный начальник находится в декретном отпуске и работает  неполный день, вопрос состоит в следующем: Как в данном случае ей будет оплачиваться данные выходные дни , понятно в двойном размере, но полностью , исходя из её ставки + доплата за начальника отдела, правильно?	580318	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/144245/actual/	2024-01-30T12:09:09.417						0.350043654441833	86	выходной день	0.0444444444444444	True	можно ли привлечь к работе в выходной день начальника	
kuber	9	"То что прислали там нет подобной ситуации ""ЕФС1 (сзв стаж) как заполнить если сотрудник работает не полный рабочий день так как находится в отпуске по уходу за ребенком до 3 лет"""	583239	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/504917/actual/	2024-01-11T12:40:48.840				работа в отпуске по уходу за ребенком сзв-стаж	SbertT5	0.973702788352966	31	отпуск	0.05	True	отпуск по уходу за ребенком до 3 лет входит в стаж	
kuber	220	Добрый день! Подскажите пожалуйста, нужно ли сдавать отчёт ЕФС1 СЗВ-стажж , если не было не каких из перечисленных ситуаций 🔵находились в отпуске по уходу за ребенком в возрасте от полутора до трех лет; 🔵в отпуске без сохранения зарплаты;  🔵имели периоды простоя или отстранения от работы; 🔵выполняли работу, которая дает право на досрочную пенсию; 🔵работали в с/х  и при исчислении стажа работы которых применяется список работ, в соответствии с которым устанавливают повышение размера фиксированной выплаты к страховой пенсии по старости и по инвалидности; 🔵формировали свои пенсионные права в соответствии с Законом от 15.05.1991 № 1244-1 О соц защите после ЧАЭС; 🔵замещали государственные или муниципальные должности; 🔵работали полный навигационный период на водном транспорте; 🔵на предприятиях сезонных отраслей промышленности, вахтовым методом; 🔵работали в период отбывания наказания в виде лишения свободы; 🔵имели периоды освобождения от работы с сохранением места работы на время исполнения гос. или общественных обязанностей;	576858	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/16/143727/actual/	2024-01-19T11:02:21.717						0.759709537029266	143	отпуск	0.0113636363636364	True	период работы для отпуска после отпуска по уходу за ребенком	
kuber	9	Добрый день, если сотрудник ушел в отпуск по уходу за ребенком до 1,5 лет, может ли он по собственному желанию выйти досрочно на работу?	490271	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/521468/actual/	2024-02-02T13:28:53.506						0.808709979057312	24	сзв тд	0	False	нужно ли сдавать сзв-тд если сотрудник досрочно вышел с отпуска по уходу за ребенком?	
kuber	9	Работник увольняется в связи с выходом на пенсию, к моменту увольнения авансом использован отпуск. Суммы начисленной заработной платы недостаточно для удержания излишне выплаченных отпускных. Можно ли эти суммы удержать из дополнительного выходного пособия выплачиваемого согласно коллективному договору при выходе на пенсию?	581848	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/86/687477/actual/	2023-12-08T01:50:21.887						0.790914297103882	41	задолженность	0	False	удержание из заработной платы суммы отпускных выплаченных авансом	
kuber	220	Добрый день. Как начислить сотруднику отпускные, если он идет в отпуск с 01.02.24.? Выплатить их нужно 26 января. Зарплата за январь еще не будет начислена и сумма не известна, так как расчет зарплаты идет по фактически отработанному времени.	463922	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/12/428977/actual/	2024-01-19T04:25:09.356						0.947364091873169	38	отпуск	0.04	True	как начислить отпускные?. если сотрудник идет в отпуск с 1 июля	
kuber	8	Здравствуйте! Помогите пожалуйста рассчитать новые сроки отпусков. работница принята на работу 19.04.2010 года, по срокам отгулены отпуска по 18.04.2020г. далее роды и декрет с 15.12.2020г по 19.05.2021г 156 дней, затем отпуск по уходу до 3 лет с 20.05.2021 года по 15.12.2023г. Какой будет следующий период отпуска (период с 19.04.2020 по 18.04.2021г тоже не успела отгулять)	471485	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/65003/actual/	2023-12-12T12:28:55.541						0.402239501476288	55	отпуск	0.0256410256410256	True	можно отправить в ежегодный отпуск с 04.05.2020	
kuber	9	Здравствуйте. Вопрос такой: есть график отпусков, он утвержден и сотрудники ознакомлены. Могут ли сотрудника не отпустить по графику в отпуск, если не было переносов и должен ли сотрудник писать заявление на отпуск в этом случае	449024	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/296269/actual/	2023-12-29T14:14:13.891		111	111111			0.239891186356544	35	другой	0	False	график отпусков ознакомить сотрудников	
kuber	8	подскажите как правильно выплатить  отпуск с последующим увольнением , и как правильно  удержать и перечислить ндфл  в бюджет начало отпуска 18.01.24 окончание 14.02.2024	499508	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/540244/actual/	2024-01-11T13:07:07.300				нужно ли удерживать ндфл с компенсации за неиспользованный отпуск при увольнении	SbertT5	0.434837639331818	23	ндфл	0.0555555555555556	True	как удержать и перечислить ндфл и страховые взносы с компенсации за неиспользованный отпуск при увольнении	
kuber	6	добрый день !Сотрудница уходит в декретный отпуск с 6.01.2024г Для расчета больничного берем  предшествующие 2 года Но 2022 год ею отработан полностью а 2023г только 143 дня Расчет делать на 730 дней или на фактически отработанные дни	586683	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/696515/actual/	2024-01-24T05:40:49.625						0.23591211438179	37	пособие	0	False	в расчетном периоде сотрудник находился на больничном .при расчете листка нетрудоспособности брать 730 дней или за минусом больничного	
kuber	220	Добрый день!  ИП вышла в декретный отпуск в октябре 2023 года.  Положены ли ей какие пособия по уходу в 2024 год?	591004	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/704059/actual/	2023-12-15T07:16:26.173						0.430604338645935	21	пособие ипать	0.142857142857143	False	положено ли ип пособие на рождение ребенка	
kuber	188	сотрудница была в отпуске по уходу за ребенком. Вышла на работу, заболела. Может она написать заявление о переносе годов до беременности? какие еще документы должна предоставить. Работала до этого не у нас	578544	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/502425/actual/	2023-12-19T10:21:06.832						0.41283592581749	32	отпуск	0.0434782608695652	True	сотрудница досрочно выходит из отпуска по уходу за ребенком до трех лет, ее хотят перевести на другую должность	
kuber	9	передать письменно. Подскажите если сотрудник хочет сейчас получить отпускные а отгулять в декабре. Наша компания не против. как законно это сделать	590151	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510008/actual/	2023-12-26T13:19:57.594		111	111111			0.24351441860199	21	трудовой книжка	0	False	сотрудник не хочет чтобы трудовую книжку получать по почте	
kuber	9	"День добрый. Скажите, как лучше поступить. Работнику выплатили отпускные в конце августа. За сентябрь. В сентябре он взял б/л на неделю. Пересчитала отпускные. И начисления в сентябре получились ""по минусу"". Что мне нужно скорректировать теперь, чтобы отчетность по страховым взносам правильно составить?"	572378	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/16/143198/actual/	2023-12-26T12:55:08.179		111	111111			0.568261682987213	42	другой	0	False	нужно ли делать перерасчет отпускных за октябрь, выплаченных в сентябре в связи с индексацией	
kuber	220	Спасибо за ответ. А как быть с ведомостью на выплату отпускных выплата была 05.12.2023г, ясно что сумма выплаты останется без изменения, а как быть с ндфл, нужно ли изменить на исчисленный с 19000р?	576190	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/143675/actual/	2024-01-17T06:17:41.988						0.831241607666016	33	отпуск	0	True	выплата отпускных с 2024	
kuber	6	Сотрудница находится в отпуске по уходу за ребенком до 3-х лет. может ли сотрудница выйти на работу раньше чем 3 года?	588038	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/697860/actual/	2024-01-10T08:51:34.773	503					0.26227068901062	21	отпуск	0.0833333333333333	True	сотрудница досрочно выходит из отпуска по уходу за ребенком	
kuber	9	Здравствуйте! Сотрудник ушел в отпуск с последующим увольнением 9-го января 2024 года. Расчет с ним был произведен в последний рабочий день - т.е. 29 декабря 2023 года. Вопрос - какой датой в этом случае начисляются взносы?	576196	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/676522/actual/	2024-01-10T09:42:24.627	503					0.256877064704895	36	сотрудник	0.0344827586206897	True	отпуск с последующим увольнением в 2024 году	
kuber	220	Работница устраивается на работу находясь в это время в отпуске по уходу за ребенком до 1,5 лет. Какие приказы или какую информацию  и кому мы должны предоставить?	585399	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694198/actual/	2024-01-29T14:37:08.326						0.49284440279007	27	отпуск	0.05	True	как уволить сотрудника находящегося в отпуске по уходу за ребенком до 1,5 лет	
kuber	6	Добрый день! Отпускные работнику выплачиваются не позднее, чем за 3 дня до начала отпуска. 3 дня каких - рабочих или календарных? День выплаты считается или нет?	441131	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/152108/actual/	2023-12-14T08:28:43.762	503					0.667914152145386	26	отпуск	0.0588235294117647	True	выплат отпускных не позднее чем за 3 рабочих дня	
kuber	8	Добрый день. Подскажите пож..нужно ли заполнять  в форме ЕФС-1 раздел 1.1, если были отпуск без сохранения з/п  у работников   с обычными условиями труда( рабочий) ?	595978	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/514878/actual/	2024-01-18T07:17:39.458						0.84794294834137	25	подраздел 1 3 форма ефс 1	0.157894736842105	False	отпуск в ефс-1 раздел 1.3	
kuber	8	если человек находится в отпуске по уходу за ребенком до 1,5 лет и дохода в организации не получал в течении всего года в отчете 6-ндфл (приложение справка 2-ндфл) мы его указываем с нулевым доходом или его совсем не включаем в отчет?	592436	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/707217/actual/	2024-01-16T06:29:11.594						0.853590965270996	41	справка доход 6 ндфл замена 2 ндфл	0.166666666666667	False	Нулевая справка о доходах (замена 2-НДФЛ)	
kuber	9	Добрый день. Работник идет в отпуск с 01 февраля отпускные мы должны выдать 26 января , а когда выдавать зарплату за вторую половину января, которая будет выплачена по предприятию 07 февраля.	408219	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1fd.ru/#/document/12/288527/actual/	2024-01-24T08:34:22.221						0.704816579818726	31	другой	0	False	когда должны быть выплачены отпускные	
kuber	6	Добрый день! Сотрудник работающий в районе приравненному к району Крайнему Севера,  был мобилизован (соответственно у него приостановлен договор),, нужно ли ему за этот период насчитывать дополнительный отпуск в количестве 16 дней?	583212	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/690076/actual/	2024-01-16T09:43:36.412						0.806456804275513	31	отпуск	0.05	True	дополнительный отпуск районы крайнего севера	
kuber	220	"фраза ""Не включайте в график отпусков сотрудников, с которыми заключили трудовой договор на срок до шести месяцев"" подразумевает и ровно 6 месяцев, как в нашем случае? у нас заключен с 01 августа до 31 января"	517039	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/465136/actual/	2023-12-11T10:32:20.239						0.64926016330719	35	отпуск	0.04	True	предоставление отпуска по истечении шести месяцев	
kuber	6	Добрый день! сотрудница ушла в отпуск по уходу до 1,5 лет. Пособие ей назначено, теперь она хочет заменить года. Как это сделать?	576505	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/143689/actual/	2024-01-18T08:44:05.807						0.384701669216156	22	отпуск	0.0666666666666667	True	сотрудница прервала отпуск до 1.5 лет	
kuber	9	компания выплачивает в январе отпускные на отпуск с 01.02 по 28.02. в каком периоде отпускные включить в базу по страховым взносам и налогу на прибыль? в январе или феврале?	18618	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/153430/actual/	2024-01-25T09:28:05.693						0.935359179973602	29	отпускной	0.05	True	за какой период выплатить отпускные	
kuber	8	мне не совсем  понятно с вашего ответа  нудно  ли  удерживать  с компенсации  за неиспользованный отпуск умершего работника   НДФЛ и начислять   взносы	499508	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/540244/actual/	2023-12-29T04:25:22.591				компенсация за неиспользованный отпуск ндфл	SbertT5	0.483809888362885	21	ндфл	0.0526315789473684	True	нужно ли удерживать ндфл с компенсации за неиспользованный отпуск при увольнении	
kuber	6	Добрый день! Сотрудница ушла в декретный отпуск в 2021 году, она получала заработную плату,исходя из минимума .В 2023 году организация ликвидируется, чтобы выплатить ей выходное пособие, мы должны сделать расчет среднего заработка, исходя из той заработной платы , которую она получала на тот момент или должны проиндексировать минимальный размер оплаты труда на 2023 год?	506745	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/556733/actual/	2023-12-15T13:32:10.134						0.183579415082932	54	зарплата	0	False	налоги на заработную плату в 2023 году	
kuber	9	Добрый день. Если родственники не хотят обращаться  за выплатой после смерти сотрудника. Выплата - компенсация при увольнении за неиспользованный отпуск. Не хотят и не будут . Нужно ли в  таком случае вообще начислять компенсацию?	449313	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154265/actual/	2024-02-08T10:10:04.277		2427165	0	начислить компенсацию за неиспользованный отпуск при увольнении	SbertT5	0.894059121608734	34	увольнение	0.0588235294117647	True	можно ли произвести выплату компенсации не в день увольнения	
kuber	9	Сотрудница находится в отпуске по БиР срок 140 дней. Ей оформили продолжение отпуска. Подскажите есть пример приказа на продление отпуска по БиР?	409579	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/184204/actual/	2024-01-22T09:34:48.515						0.817523658275604	22	отпуск	0.0714285714285714	True	как оформить продление отпуска по бир	
